Ano de exibição,Título da obra,Público no ano de exibição,Renda (R$) no ano de exibição,Gênero
2013,Cidade Cinza,7792.0,95757.39,Documentário
2013,Cinco dias sem nora,87.0,729.0,Ficção
2013,Cine Holliúdy,485259.0,5024612.51,Ficção
2013,Cinzas e sangue,572.0,6816.35,Ficção
2013,Circular,98.0,280.0,Ficção
2013,Cirque Du Soleil - Outros Mundos,66126.0,910770.0,Ficção
2013,Colegas,163624.0,1721553.23,Ficção
2013,Como na canção dos Beatles - Norwegian Wood,2030.0,25871.0,Ficção
2013,Como Não Perder Essa Mulher,147930.0,1758136.06,Ficção
2013,Conexão Perigosa,20863.0,241725.47,Ficção
2013,Confissões de Adolescente - o Filme,18749.0,213112.75,Ficção
2013,Confissões de um jovem apaixonado,4220.0,48513.02,Ficção
2013,Contos da Noite,3887.0,31184.05,Animação
2013,Coração do Brasil,631.0,5815.14,Documentário
2013,Corda Bamba,1591.0,14828.67,Ficção
2013,Cores,2356.0,21844.6,Ficção
2013,Corpo Presente,533.0,6834.06,Ficção
2013,Cosmópolis,701.0,4613.0,Ficção
2013,Cru,496.0,4752.93,Ficção
2013,Crô - O Filme,1652949.0,18078147.61,Ficção
2013,Cuica de Santo Amaro,750.0,5938.5,Documentário
2013,Curvas da Vida,826.0,5946.0,Ficção
2013,César deve morrer,13330.0,152546.81,Ficção
2013,Círculo de Fogo,1165714.0,14825290.93,Ficção
2013,De Coração aberto,22109.0,253704.12,Ficção
2013,De pernas pro ar 2,3787852.0,39375393.54,Ficção
2013,De Volta para Casa,268.0,1541.5,Ficção
2013,Deixe a luz acesa,6110.0,56929.05,Ficção
2013,Dentro da Casa,56397.0,752191.12,Ficção
2013,Depois da Terra,1293122.0,13829228.75,Ficção
2013,Depois de Lúcia,7514.0,81860.85,Ficção
2013,Depois de maio,34294.0,452869.26,Ficção
2013,Detona Ralph,3334365.0,39323486.0,Animação
2013,Dezesseis luas,854947.0,8794578.61,Ficção
2013,Diana,64121.0,914567.8,Ficção
2013,Dinheiro de Sangue,6872.0,81735.97,Documentário
2013,Disparos,926.0,6567.74,Ficção
2013,Django livre,1143266.0,14178123.85,Ficção
2013,Doce Amianto,634.0,4923.57,Ficção
2013,Doméstica,3222.0,24249.25,Documentário
2013,Dores de amores,444.0,2162.72,Ficção
2013,Dose Dupla,195772.0,2141206.78,Ficção
2013,Dossiê Jango,8097.0,96523.98,Documentário
2013,Dragon Ball Z – A batalha dos deuses,377922.0,3546278.01,Animação
2013,Duro de matar: Um bom dia para morrer,1538081.0,17325098.0,Ficção
2013,E a Vida Continua,218.0,1090.0,Ficção
2013,"E agora, aonde vamos?",6175.0,52060.6,Ficção
2013,E Se Vivêssemos Todos Juntos?,15710.0,149705.3,Ficção
2013,Educação Sentimental,617.0,8003.93,Ficção
2013,Ela Vai,13004.0,181710.0,Ficção
2013,Elefante Branco,4953.0,39301.58,Ficção
2013,Elena,57773.0,695554.26,Documentário
2013,Elles,713.0,6833.0,Ficção
2013,Elysium,1742617.0,20140063.0,Ficção
2013,Em nome de Deus,88.0,452.0,Ficção
2013,Em transe,79776.0,973585.0,Ficção
2013,Ender´s Game - O Jogo do Exterminador,358052.0,3999769.79,Ficção
2013,Enrolados,32.0,327.0,Animação
2013,Ensaio,1293.0,15692.17,Ficção
2013,Entre o Amor e a Paixão,3752.0,36830.5,Ficção
2013,"Era uma vez eu, Verônica",4369.0,22014.01,Ficção
2013,Era uma vez na Anatólia,2746.0,13961.0,Ficção
2013,Esse amor que nos consome,1906.0,14847.38,Ficção
2013,Eu e Você,5939.0,83227.84,Ficção
2013,Eu Não Faço a Menor Ideia do que Eu Tô Fazendo com a Minha Vida,7956.0,93944.72,Ficção
2013,Eu Receberia as Piores Notícias dos seus Lindos Lábios,677.0,958.0,Ficção
2013,Eu respiro,737.0,8148.94,Documentário
2013,"Eu, anna",17170.0,214174.87,Ficção
2013,Família do Bagulho,511323.0,5385381.0,Ficção
2013,Faroeste caboclo,1469743.0,15559965.39,Ficção
2013,Fausto,620.0,4240.58,Ficção
2013,Febre do Rato,335.0,2200.0,Ficção
2013,Feito Gente Grande,1871.0,27415.0,Ficção
2013,Ferrugem e Osso,22409.0,287766.84,Ficção
2013,Filha de Ninguém,2939.0,36958.91,Ficção
2013,Filhos da Meia Noite,3239.0,36601.44,Ficção
2013,Filme Jardim Atlântico,1102.0,4554.35,Ficção
2013,Finalmente 18!,186073.0,1903975.2,Ficção
2013,Fla x Flu - 40 Minutos antes do Nada,2591.0,35003.62,Documentário
2013,Flor da Neve e o Leque Secreto,70.0,309.0,Ficção
2013,Flores do Oriente,681.0,3275.0,Ficção
2013,Flores Raras,275484.0,3402104.5,Ficção
2013,Fogo contra fogo,87979.0,955020.91,Ficção
2013,Fora do figurino,686.0,8476.09,Documentário
2013,Foxfire,2397.0,33000.19,Ficção
2013,Fragmentos de Paixão,325.0,3178.0,Documentário
2013,Frances Ha,64012.0,779156.62,Ficção
2013,Francisco Brennand,5277.0,53636.09,Documentário
2013,Frankenweenie,267.0,1713.0,Animação
2013,Frozen: uma Aventura Congelante,310216.0,4082888.0,Animação
2013,Futuro do pretérito: Tropicalismo now!,149.0,412.0,Documentário
2013,Fúria de Titãs 2,173.0,1012.0,Ficção
2013,G.I. Joe: Retaliação,1441120.0,18871878.0,Ficção
2013,Gente grande 2,1577212.0,17098242.5,Ficção
2013,Ginger & Rosa,8021.0,106631.65,Ficção
2013,Giovanni Improtta,188436.0,1964092.95,Ficção
2013,Girimunho,28.0,81.0,Ficção
2013,Gonzaga - De Pai para Filho,2459.0,15091.0,Ficção
2013,Gravidade,1103412.0,17887551.0,Ficção
2013,Guerra mundial z,2587204.0,33316551.0,Ficção
2013,"Habi, A Estrangeira",5681.0,73132.6,Ficção
2013,Hahaha,5887.0,57475.93,Ficção
2013,Hannah Arendt,133617.0,1634982.9,Ficção
2013,Harry Potter e as relíquias da morte – Parte 2,150.0,1275.0,Ficção
2013,Harry Potter e o cálice de fogo,200.0,1700.0,Ficção
2013,"Hijab, Mulheres de Véu",769.0,10007.06,Documentário
2013,Histórias Cruzadas,42.0,168.0,Ficção
2013,Histórias Que Só Existem Quando Lembradas,62.0,296.0,Ficção
2013,Hitchcock,67016.0,938501.0,Ficção
2013,Hoje,7525.0,88488.0,Ficção
2013,Holy Motors,4238.0,45871.48,Ficção
2013,Homem de ferro 3,7633472.0,96488326.0,Ficção
2013,Hora menos,12.0,66.0,Ficção
2013,Horas de Verão,5.0,77.0,Ficção
2013,Hotel Transilvânia,8003.0,36900.0,Animação
2013,Hubble 3D,371.0,7261.91,Documentário
2013,Inatividade Paranormal,924582.0,9919960.33,Ficção
2013,Inch'Allah,27.0,469.26,Ficção
2013,Indomável sonhadora,92808.0,1131688.5,Ficção
2013,Infectados,42423.0,518311.25,Ficção
2013,Infância Clandestina,6514.0,55573.65,Ficção
2013,Intocáveis,14085.0,175411.0,Ficção
2013,Invasão à Casa Branca,522444.0,6207213.7,Ficção
2013,Invocação do mal,1617133.0,17376524.0,Ficção
2013,Irmãs Jamais,2143.0,26012.85,Documentário
2013,Jack - o Caçador de Gigantes,940169.0,11801039.0,Ficção
2013,Jack Reacher: O Último Tiro,479425.0,5644844.0,Ficção
2013,Jobs,248830.0,3331327.25,Ficção
2013,Jogos Vorazes: em Chamas,3533536.0,39711676.81,Ficção
2013,Jorge Mautner - O Filho do Holocausto,9684.0,102803.13,Documentário
2013,Jovem e Bela,28223.0,366880.12,Ficção
2013,João e Maria: Caçadores de Bruxas,3716154.0,48663644.0,Ficção
2013,Juan dos mortos,2296.0,29960.06,Ficção
2013,Juan e a bailarina,4224.0,49805.34,Ficção
2013,"Juan e Evita, Uma História de Amor",6602.0,68308.19,Ficção
2013,Jurassic Park 3D,11961.0,180186.0,Ficção
2013,Kick Ass 2,36820.0,414473.0,Ficção
2013,Killer Joe - Matador de aluguel,13212.0,147498.3,Ficção
2013,Kátia,747.0,6899.22,Documentário
2013,La Jaula de Oro,2647.0,31495.85,Ficção
2013,La Vida Útil - Um Conto de Cinema,81.0,819.0,Ficção
2013,Laranja mecânica,5079.0,35314.5,Ficção
2013,Las acacias,10091.0,75610.45,Ficção
2013,Laura,851.0,10672.02,Documentário
2013,Laurence Anyways,951.0,8490.1,Ficção
2013,Lincoln,793939.0,9868301.0,Ficção
2013,Linha de ação,131423.0,1721543.6,Ficção
2013,Linha de Frente,30781.0,320844.21,Ficção
2013,Lira Paulistana e a Vanguarda Paulista,1334.0,17278.01,Documentário
2013,Liv & Ingmar – Uma história de amor,4685.0,43536.5,Documentário
2013,Livres por Natureza,740.0,13887.33,Documentário
2013,Looper - Assassinos do Futuro,500.0,3546.0,Ficção
2013,Lore,18218.0,204837.44,Ficção
2013,Lovelace,11817.0,152470.03,Ficção
2013,Lua Nova,199.0,2599.0,Ficção
2013,L’Apollonide – Os amores da casa de tolerância,199.0,1396.8,Ficção
2013,Mais que Mel,634.0,9828.94,Documentário
2013,Mais uma Canção,183.0,1414.0,Documentário
2013,Mama,677129.0,7449880.0,Ficção
2013,Marcelo Yuka no Caminho das Setas,362.0,1526.0,Documentário
2013,Margaret Mee e a flor da lua,4751.0,55147.98,Documentário
2013,Mataram meu Irmão,553.0,3939.68,Documentário
2013,Mato sem cachorro,1134563.0,11586523.4,Ficção
2013,Medianeras: Buenos Aires da era do amor virtual,69.0,504.0,Ficção
2013,Menos Que Nada,55.0,192.0,Ficção
2013,Metallica: Through the Never 3-D,18025.0,280103.27,Videomusical
2013,Meu amigo Claudia,248.0,3591.06,Documentário
2013,Meu malvado favorito 2,6989217.0,80603472.0,Animação
2013,Meu namorado é um zumbi,497544.0,5052677.89,Ficção
2013,Meu Passado me Condena,3137795.0,34802424.65,Ficção
2013,Meu pé de laranja-lima,68981.0,660763.05,Ficção
2013,Minha Felicidade,40.0,552.0,Ficção
2013,Minha Irmã,165.0,1149.0,Ficção
2013,Minha Mãe é uma Peça,4600145.0,49533218.31,Ficção
2013,Minha Vida Dava um Filme,6199.0,69492.41,Ficção
2013,Minhocas,125502.0,1302369.0,Animação
2013,Mistérios de Lisboa,156.0,540.0,Ficção
2013,Monstros S.A,104043.0,1163316.0,Animação
2013,Moonrise Kingdom,2038.0,12673.0,Ficção
2013,Morro dos Prazeres,1461.0,19251.51,Documentário
2013,Muito barulho por nada,5714.0,85703.58,Ficção
2013,Mulheres africanas - A rede invisível,521.0,6178.5,Documentário
2013,Mundo invisível,2402.0,30137.24,Ficção
2013,"My Way, o mito além da música",445.0,1463.0,Ficção
2013,Na carne e na alma,207.0,1630.0,Ficção
2013,Na Estrada - On The Road,669.0,9608.42,Ficção
2013,Na neblina,3652.0,29479.7,Ficção
2013,Na quadrada das águas perdidas,13929.0,64197.13,Ficção
2013,Na Terra de Amor e Ódio,391.0,2552.7,Ficção
2013,No,60886.0,681964.78,Ficção
2013,No lugar errado,220.0,1861.31,Ficção
2013,Noites de reis,281.0,3513.6,Ficção
2013,Nota de Rodapé,7178.0,74238.0,Ficção
2013,Nove crônicas para um coração aos berros,1490.0,11435.13,Ficção
2013,O Abismo Prateado,11478.0,119893.63,Ficção
2013,O acordo,189204.0,1982652.78,Ficção
2013,O Amante da Rainha,71464.0,909302.31,Ficção
2013,O amor chega tarde,121.0,1133.0,Ficção
2013,O Artista,191.0,1200.5,Ficção
2013,O Ataque,718668.0,8046826.0,Ficção
2013,O Brasil deu certo. E agora?,1676.0,21519.41,Documentário
2013,O capital,27522.0,346125.17,Ficção
2013,O Carteiro,4326.0,40853.73,Ficção
2013,O casamento do ano,174335.0,2224473.8,Ficção
2013,O cavaleiro solitário,876634.0,9361505.0,Ficção
2013,O Concurso,1320102.0,14125213.83,Ficção
2013,O Conselheiro do Crime,246379.0,3147292.0,Ficção
2013,O contestado – Restos mortais,44.0,377.5,Documentário
2013,O dia em que eu não nasci,99.0,746.0,Ficção
2013,O dia que durou 21 anos,25085.0,262474.4,Documentário
2013,O dobro ou nada,14484.0,156048.69,Ficção
2013,O estranho caso de Angélica,4824.0,57548.35,Ficção
2013,O Exercício do Caos,4859.0,37211.8,Ficção
2013,O exercício do poder,554.0,4628.5,Ficção
2013,O Exótico Hotel Marigold,106.0,734.0,Ficção
2013,O Filho do Outro,19490.0,253434.06,Ficção
2013,O futuro,1999.0,15693.35,Ficção
2013,O grande Gatsby,313055.0,4797798.0,Ficção
2013,O grilo feliz,20.0,225.7,Animação
2013,O hobbit: a Desolação de Smaug,2551127.0,35038907.0,Ficção
2013,O Hobbit: Uma jornada inesperada,464966.0,5902018.0,Ficção
2013,O Homem da Máfia,4896.0,36638.5,Ficção
2013,O homem de aço,2756522.0,36269302.7,Ficção
2013,O homem mais procurado do mundo,14363.0,193156.54,Ficção
2013,O Homem que não Dormia,38.0,172.0,Ficção
2013,O homem que ri,16548.0,203779.65,Ficção
2013,O Impossível,256258.0,2931768.14,Ficção
2013,O Inventor de Sonhos,3708.0,41410.44,Ficção
2013,O lado bom da vida,1338791.0,16138410.2,Ficção
2013,O Ladrão de Luz,38.0,542.0,Ficção
2013,O Liberdade,67.0,153.0,Documentário
2013,O lugar onde tudo termina,22193.0,299385.93,Ficção
2013,O Mar ao Amanhecer,4616.0,57817.0,Ficção
2013,O Mar não está pra Peixe: Tubarões à vista,17426.0,182965.07,Animação
2013,O Massacre da serra elétrica 3D - A lenda continua,142249.0,1866317.39,Ficção
2013,O Mestre,74640.0,976899.97,Ficção
2013,O Monge,907.0,7236.0,Ficção
2013,O Mordomo da Casa Branca,67383.0,1090744.37,Ficção
2013,O Olhar Invisível,2210.0,27517.0,Ficção
2013,O palhaço,80.0,546.4,Ficção
2013,O País do Desejo,1699.0,18039.76,Ficção
2013,O Porto,71.0,627.0,Ficção
2013,O Primeiro Dia de um Ano Qualquer,1158.0,14763.08,Ficção
2013,O quarteto,80062.0,900933.42,Ficção
2013,O que se move,1975.0,22513.88,Ficção
2013,O que traz boas novas,20120.0,248880.93,Ficção
2013,O Rei Leão 3D,150.0,1105.0,Animação
2013,O reino gelado,141758.0,2055497.52,Animação
2013,O Renascimento do Parto - O filme,29017.0,318706.16,Documentário
2013,O Resgate,212021.0,2305931.49,Ficção
2013,O Som ao Redor,94280.0,968981.31,Ficção
2013,O sonho de Wadjda,14931.0,180310.76,Ficção
2013,O Tempo e o Vento,711435.0,7720935.04,Ficção
2013,O Verão da Minha Vida,7563.0,111415.24,Ficção
2013,O Verão do Skylab,19110.0,246072.68,Ficção
2013,O Voo,551991.0,6793308.0,Ficção
2013,O último desafio,452276.0,4658937.96,Ficção
2013,O último Elvis,6321.0,72935.19,Ficção
2013,O último exorcismo – Parte 2,295326.0,3088553.05,Ficção
2013,Oblivion,1047781.0,11830879.0,Ficção
2013,Obsessão,24840.0,302392.45,Ficção
2013,Odeio o dia dos namorados,457523.0,4492895.0,Ficção
2013,Olhe pra mim de novo,1431.0,6025.7,Documentário
2013,Onde a Coruja dorme,103.0,615.0,Documentário
2013,One direction: this is us,132509.0,1830208.25,Documentário
2013,Os amantes passageiros,127131.0,1591769.93,Ficção
2013,Os Belos Dias,35621.0,447443.04,Ficção
2013,Os Croods,2785598.0,33596504.0,Animação
2013,Os Escolhidos,79115.0,879198.2,Ficção
2013,Os estagiários,900121.0,10257850.0,Ficção
2013,Os Infiéis,1232.0,11493.0,Ficção
2013,Os instrumentos mortais - Cidade dos ossos,650555.0,6910214.93,Ficção
2013,Os Miseráveis,794495.0,9753321.0,Ficção
2013,Os muppets,18.0,124.0,Ficção
2013,Os Penetras,320123.0,3252195.0,Ficção
2013,Os sabores do Palácio,21188.0,255113.66,Ficção
2013,Os Smurfs 2,2946527.0,33716614.75,Ficção
2013,Os Suspeitos,453512.0,5367587.75,Ficção
2013,Outback- Uma Galera Animal,37.0,212.0,Animação
2013,Outubro,158.0,1488.0,Ficção
2013,"Oz, mágico e poderoso",1914246.0,24165196.0,Ficção
2013,Pais e Filhos,4928.0,68991.23,Ficção
2013,Paixão e Acaso,844.0,10624.73,Ficção
2013,Para Maiores,112922.0,1216286.81,Ficção
2013,Para Roma com Amor,1660.0,12420.5,Ficção
2013,Paris-Manhattan,52928.0,563065.56,Ficção
2013,Parker,95803.0,1081012.0,Ficção
2013,Paulinho da Viola - Meu tempo é hoje,3.0,24.0,Documentário
2013,Paulo Moura - Alma Brasileira,2585.0,31043.54,Documentário
2013,"Paz, amor e muito mais",4359.0,52500.51,Ficção
2013,Pedalando com Moliére,10865.0,126300.22,Ficção
2013,Peixonauta - Agente Secreto da O.S.T.R.A,258.0,856.89,Animação
2013,Pelos Olhos de Maisie,95.0,1348.0,Ficção
2013,Percy Jackson e o Mar de Monstros,2147926.0,26423516.0,Ficção
2013,Pieta,4502.0,44839.54,Ficção
2013,Pina,192.0,1250.0,Documentário
2013,Por que você partiu?,2487.0,34575.48,Documentário
2013,Por Trás do Véu,15.0,232.0,Documentário
2013,Possessão,1280.0,8082.5,Ficção
2013,Pra lá do mundo,1808.0,11572.05,Documentário
2013,Preenchendo o vazio,14833.0,178927.66,Ficção
2013,Pulmão da Arquibancada,150.0,2021.42,Documentário
2013,Qual o Nome do Bebê?,35633.0,472010.89,Ficção
2013,Qualé o teu Negócio?,153.0,1300.19,Documentário
2013,Quatro Amigas e um Casamento,4414.0,51952.1,Ficção
2013,"Querida, vou comprar cigarros e já volto",12413.0,163667.0,Ficção
2013,Questão de Tempo,113385.0,1458559.25,Ficção
2013,R.I.P.D - agentes do além,216065.0,2881914.75,Ficção
2013,Rapsódia Armênia,867.0,13260.91,Documentário
2013,Raça,2112.0,24601.55,Documentário
2013,Reality,11535.0,143726.6,Ficção
2013,Red 2 - Aposentados e ainda mais perigosos,479529.0,5549617.37,Ficção
2013,Reino escondido,1368310.0,16647617.0,Animação
2013,Renoir,32939.0,362909.24,Ficção
2013,Repare Bem,1486.0,17938.9,Documentário
2013,Resident Evil: Retribuição,41.0,210.0,Ficção
2013,Reus,37.0,374.0,Ficção
2013,Riddick 3,357220.0,3620140.34,Ficção
2013,Rio,69.0,779.0,Animação
2013,Rota de Fuga,458153.0,4615310.7,Ficção
2013,Rota Irlandesa,621.0,7430.5,Ficção
2013,Rush - no limite da emoção,200681.0,2808088.12,Ficção
2013,Rânia,971.0,9544.24,Ficção
2013,Réquiem para Laura Martin,120.0,1276.99,Ficção
2013,Sacrifício,1818.0,18554.5,Ficção
2013,Salvo,4307.0,50541.37,Ficção
2013,Sammy: A grande fuga,280445.0,3240815.0,Animação
2013,"Santo Marcos, Goleiro de Placa",2557.0,32997.93,Documentário
2013,"Satyrianas, 78horas em 78 min",54.0,926.44,Documentário
2013,"Se beber, não case! Parte 3",3214071.0,35154099.0,Ficção
2013,Se puder...dirija!,360808.0,4454754.0,Ficção
2013,Segredos da tribo,775.0,6272.0,Documentário
2013,Segredos de sangue,12547.0,143922.0,Ficção
2013,Sejam muito bem-vindos,11808.0,141635.51,Ficção
2013,Selvagens,107.0,1022.0,Ficção
2013,"Sem dor, sem ganho",87259.0,1009517.0,Ficção
2013,Sem proteção,60301.0,868485.5,Ficção
2013,Separados pelo Inverno,490.0,1596.5,Ficção
2013,Serra Pelada,405609.0,4219132.0,Ficção
2013,Serra pelada – A lenda da montanha de ouro,797.0,6332.82,Documentário
2013,Sete Psicopatas e um shih tzu,45429.0,526909.26,Ficção
2013,Sibila,133.0,1045.0,Documentário
2013,Silent Hill - Revelação 3D,88664.0,1107190.15,Ficção
2013,Simone,524.0,3399.28,Ficção
2013,Simples mortais,80.0,208.5,Ficção
2013,Simplesmente uma mulher,3400.0,42956.53,Ficção
2013,Singularidades de uma rapariga loira,205.0,2012.0,Ficção
2013,Sobral - o Homem que Não tinha Preço,4550.0,51515.22,Documentário
2013,Sobrenatural: Capítulo 2,367370.0,4071009.75,Ficção
2013,Solidões,1971.0,29109.04,Ficção
2013,Somos o que Somos,5415.0,72108.5,Ficção
2013,Somos tão jovens,1715763.0,18253649.24,Ficção
2013,"Sorria, Você esta na Barra",62.0,798.11,Documentário
2013,Sudoeste,428.0,1996.0,Ficção
2013,Super Nada,2842.0,29434.12,Ficção
2013,São Silvestre,705.0,9464.14,Documentário
2013,Tabu,20233.0,226817.77,Ficção
2013,Tainá - A Origem,353690.0,3099476.47,Ficção
2013,Tango Livre,4.0,58.5,Ficção
2013,Tanta água,2358.0,23065.9,Ficção
2013,Tatuagem,30428.0,333789.08,Ficção
2013,Terapia de risco,128737.0,1731450.5,Ficção
2013,Terra firme,8141.0,104374.0,Ficção
2013,Tese sobre um homicídio,80956.0,1046534.66,Ficção
2013,Thor 2 - O Mundo Sombrio,4823275.0,61569435.0,Ficção
2013,Thérèse D.,28094.0,341084.25,Ficção
2013,Time Show de Bola,340526.0,3880465.0,Animação
2013,Tinker Bell e o Segredo das Fadas,552.0,2843.0,Animação
2013,"Tio Boonmee, que pode recordar suas vidas passadas",90.0,464.0,Ficção
2013,Titeuf,510.0,6666.42,Animação
2013,Todo mundo em pânico 5,564998.0,5864908.91,Ficção
2013,Tokiori - Dobras do Tempo,540.0,5263.18,Documentário
2013,Trampolim do Forte,1991.0,16213.53,Ficção
2013,Trem Noturno para Lisboa,45181.0,591776.38,Ficção
2013,Tropicália,220.0,1404.0,Documentário
2013,Truque de mestre,1330632.0,16040873.83,Ficção
2013,"Três histórias, um destino",1170.0,6456.5,Ficção
2013,Três mundos,1429.0,21190.03,Ficção
2013,Tudo ficará bem,6.0,24.0,Ficção
2013,Tudo o que Desejamos,2652.0,20708.21,Ficção
2013,Tudo que Eu Amo,61.0,490.0,Ficção
2013,Turbo,1051620.0,12024649.0,Animação
2013,Tá chovendo hambúrguer 2,2479103.0,28721285.75,Animação
2013,Um alguém apaixonado,2834.0,35664.18,Ficção
2013,Um bom partido,71182.0,894411.2,Ficção
2013,Um Castelo na Itália,11088.0,138538.62,Ficção
2013,Um conto chinês,80.0,1085.0,Ficção
2013,Um Corpo que Cai,3261.0,39931.34,Ficção
2013,Um Estranho no Lago,9379.0,112058.46,Ficção
2013,Um evento feliz,1472.0,10869.61,Ficção
2013,Um Final de Semana em Hyde Park,9974.0,152628.66,Ficção
2013,Um gato em Paris,23.0,281.95,Animação
2013,Um golpe perfeito,32706.0,398841.67,Ficção
2013,Um Mar de Aventuras 3D,556.0,9966.75,Documentário
2013,Um porto seguro,120318.0,1403094.77,Ficção
2013,Um Toque de Pecado,5972.0,67983.11,Ficção
2013,Uma dama em Paris,12824.0,165888.0,Ficção
2013,Uma Estranha Amizade,4214.0,50727.58,Ficção
2013,Uma família em apuros,714444.0,6914870.0,Ficção
2013,Uma garrafa no mar de Gaza,27543.0,370587.95,Ficção
